id,tanggal,kalimat,ket
NULL,2021-04-06,"Seolah-olah siswa takut untuk berpendapat.Mungkin, ini imbas dari  D̶i̶l̶i̶b̶u̶r̶k̶a̶n̶ ̶s̶e̶k̶o̶l̶a̶h̶ pembelajaran daring selama lebih dari satu tahun.",1
NULL,2021-04-06,"2 hari  berjalan Uji Pembelajaran Tatap Muka. Ngajar siswa kelas 7. Hampir 90% siswa diem saja. Bukan hanya siswa tak tahu menahu seluruh materi belajar daring selama ini melainkan juga siswa ditanya apapun oleh gurunya tidak mau merespon ~",1
NULL,2021-04-06,"Apa yang kamu dapat dari pembelajaran daring ??",0
NULL,2021-04-06,"@Twitter https://t.co/CcFEGS0KRB",1
NULL,2021-04-06,"Meski pembelajaran dilakukan daring, mereka tetap berlatih di sekolah sehari penuh. “Persiapannya hampir satu bulan. Kami latihan dari pagi hingga sore. Bahkan, kami juga sering latihan sampai Magrib,” katanya. https://t.co/AEdsVyp6Y9",0
NULL,2021-04-06,"6/4/2021. Peningkatan kompetensi pembelajaran dalam jaringan bagi guru dan dasen dilingkungan KKP dibuka secara daring oleh Ka. PUSDIK KP dari tanggal 6-8 April 2021 di Universitas Terbuka (UT) Djakarta. https://t.co/wTjBtJ0rVn",0
NULL,2021-04-06,"I NEWS PAPUA - PEMBELAJARAN MI DARUL QUR AN WADDA WAH MASIH METODE DARING https://t.co/TKe7JRv8wj lewat @YouTube",0
NULL,2021-04-06,"Sekarang, anaknya kesulitan belajar karena pandemi Covid-19 membuat pembelajaran dilakukan secara daring.https://t.co/7S5G9dakaz",1
NULL,2021-04-06,"[6/4 08:27] Radithya: Maaf Pak, untuk pembelajaran Bahasa Jawa hari ini untuk yang daring bagaimana, Pak?[6/4 08:49] Pak B. jawa: EnggehhENGGEH APAAN ANJRT",0
NULL,2021-04-06,"@iimfahima Kendala terbesar dari pembelajaran daring adalah terbatasnya perangkat dan koneksi internet untuk belajar. Meskipun ada bantuan kuota kemdikbud pun tidak bisa maksimal krn kesulitan soal perangkatnya.",1
NULL,2021-04-06,"@tanyainrl dulu, mamah aku kaya gitu, tapi aku kasih tau pelan pelan.... gimana susahnya ngertiin pelajaran pas lagi daring gini, gimana stressnya aku belajar pembelajaran yang aku gangerti sama sekali, akhirnya dia nerima, sekarang kalo nilai aku pas 75 pun, dia gamarah sama aku",1
NULL,2021-04-05,"Anggota Koramil 06 Kartasura melaksanakan pendampingan pembelajaran daring di mushola Koramil 06 Kartasura. https://t.co/lfdc0ly2ns",0
NULL,2021-04-05,"“Pembelajaran secara daring ini dilaksanakan untuk menggantikan pembelajaran tatap muka yang tidak dapat dilaksanakan karena pandemi virus Corona yang sampai saat ini belum berakhir. Selain mendampingi siswa dalam belajar, kami juga memberi pengertian tentang bahaya virus Corona. https://t.co/dN3RQs1FA1",0
NULL,2021-04-05,"Babinsa Koramil 21/palakka Kopda Hamri,  dalam kegiatan pembinaan wilayah juga melakukan pemantauan pembelajaran daring yang dilakukan anak-anak di desa binaannya, tepatnya di Makoramil 21/Palakka, di Jalan poros Bone Makssar https://t.co/MLzouh79M9",0
NULL,2021-04-05,"Siswa yang mengikuti uji coba pembelajaran tatap muka atau PTM di Karanganyar masih akan melanjutkan pembelajaran secara daring di rumah masing-masing https://t.co/EVO43KdEnd",0
NULL,2021-04-05,"@TforTrustMe Handphone, karena dimasa sekarang aku sebagai pelajar membutuhkan handphone untuk melakukan pembelajaran secara daringAkan tetapi handphone yang sekarang sedang mengalami sakaratul maut. Tidak bisa jauh dengan charger lama lama pemiliknya kesetrum nih",1
NULL,2021-04-05,"yg pastinya bikin ngegame makin lancar dan terutama di pandemi ini yg mengharuskan  saya sekolah daring, tentu saja fitur ini sangat berguna untuk menyimpan materi pembelajaran dlm jumlah yg besar tentunya",0
NULL,2021-04-05,"Pas sekolah daring gurunya ngoyo nyari kegiatan pembelajaran yang sekiranya sampe ke murid, eh wali murid e sibuk kerja, tugas anak keteteran, mau sewa guru privat biayanya gak cukup",1
NULL,2021-04-05,"Tantangan dan Solusi Pembelajaran Daring di Masa Pandemi Covid-19 https://t.co/29UpM7kXuM",1
NULL,2021-04-05,"sampai kapan pembelajaran daring ini lah?",1
NULL,2021-04-05,"Ada Guru Reaktif Covid-19, Sekolah di Pelalawan Ini Kembali ke Pembelajaran Daring https://t.co/TVYJ3qUsdV https://t.co/hSo6fV9Hdc",1
NULL,2021-04-05,"Pada pembelajaran daring maupun luring pembelajaran HOTS tidak diajarkan dan dibelajarkan tiba-tiba langsung uji coba soal AKM, sesuatu banget. Akhirnya nanti sekolah hanya untuk mengerjakan soal-soal tes. https://t.co/ycLBuOPD11",1
NULL,2021-04-05,"Pengembangan LKPD Berbasis Pendekatan Matematika Realistik untuk Meningkatkan Kemampuan Berpikir Kritis dalam Pembelajaran Daring di MAN 1 Medan https://t.co/bXXG4QVb1S",0
NULL,2021-04-05,"Ada Guru Reaktif Covid-19, Sekolah di Pelalawan Ini Kembali ke Pembelajaran Daring https://t.co/l0TwQTAsBY",1
NULL,2021-04-05,"Simulasi Pembelajaran Tatap Muka, Pelajar di Kudus Dilarang Naik Ojek Daring: Siswa yang mengikuti simulasi merupakan siswa kelas 10 yang jumlah siswanya mencapai 396 orang, namun yang mengikuti simulasi hanya 120 siswa. https://t.co/uTOug5ZQyx",0
NULL,2021-04-05,"Selama pembelajaran daring punya keahlian baru yaitu, zoom meeting di motor🙃",0
NULL,2021-04-05,"Pendidik Perlu Ubah Metode Penilaian pada Pembelajaran Daringhttps://t.co/v7VHGugGke",1
NULL,2021-04-05,"Menurutnya, selama pembelajaran daring, ia kerap mengalami kendala. Kendala yang paling sulit adalah memahami pembelajaran dari guru-gurunya.",1
NULL,2021-04-05,"@LAPOR1708 Sebaiknya Kementerian Agama Sidoarjo mengizinkan MA Bilingual Muslimat NU Sidoarjo untuk melakukan pembelajaran tatap muka dengan syarat memberikan pembelajaran secara daring bagi yang tidak bisa tatap muka baik penugasan maupun google meet dengan",1
NULL,2021-04-05,"[KATARAK]Sistem Perkuliahan terpaksa dialihkan menjadi Sistem Perkuliahan Jarak Jauh (PJJ), hal ini merupakan dampak dari Pandemi COVID-19 yang mengharuskan Mahasiswa membatasi kontak langsung dengan Dosen dan melanjutkan pembelajaran Dalam Jaringan (Daring). https://t.co/TkS43bIiAk",1
NULL,2021-04-05,"Sudah mulaii muak sama pembelajaran daring 😑😑😑Serasa ngomong sama tembok..dan mahasiswa2 guee pun sibuk sendiri 😒",1
NULL,2021-04-05,"Covid-19 Memantik Ide Segar Menulis Puisi dalam Pembelajaran Daring https://t.co/qM2xsLkbzO",0
NULL,2021-04-05,"Tingkatkan Keaktifan Siswa dalam Pembelajaran Daring melalui Game Edukasi Quizizz https://t.co/p9Nrz9ou4J",0
NULL,2021-04-05,"Tingkatkan Motivasi dengan Video Pembelajaran Daring https://t.co/hZTHlc3MFO",0
NULL,2021-04-05,"Pembelajaran Daring Tingkat SD di Masa Pandemi  Covid-19 https://t.co/ZPwI7cVJNK",0
NULL,2021-04-05,"Pembelajaran Daring di MIN 1 Gunungkidul Asyikk dan Menyenangkan. - Website Kementerian Agama RI Kanwil DIY https://t.co/7YBnkQHVBG",0
NULL,2021-04-05,"Pacu Skala UMKM, Kemenkominfo Fasilitasi Pembelajaran Pemasaran Daring https://t.co/DMJWktoe4A",0
NULL,2021-04-05,"@FiersaBesari Yang penting kebenaran sekolah dibuka itu harus dilaksanakan saya lelah daring tanpa penjelasan serta pemahaman pembelajaran",1
NULL,2021-04-05,"Selamat pagi #SobatVokasi! Jangan Lewatkan Sosialisasi Program Fasilitasi Modul Pembelajaran Daring Pada Pendidikan Tinggi Vokasi Tahun 2021 secara Live melalui kanal Youtube. Catat waktu &amp; tanggal nya ya. Informasi lebih lanjut bisa dilihat pada gambar #DiktiVokasi https://t.co/FmLbSafqkq",0
NULL,2021-04-04,"kegiatan belajar mengajar secara tatap muka mulai Juli 2021. Pembelajaran tatap muka dilakukan dengan sistem rotasi yang mana baru sekitar 50 persen siswa yang masuk dan sisanya melakukan pembelajaran daring. Pembelajaran dilakukan dengan menerapkan protokol kesehatan yang ketat.",0
NULL,2021-04-04,"@collegemenfess Aku minggu ini baru kelar observasi karna minggu kmren pengajuan pindah sekolah. Jujur, bingung bgt buat kdepannya karna pembelajaran full daring, teknologi bisa digunakan tpi siswa gabisa menyesuaikan, otomatis guru yg hrus mengikuti.",1
NULL,2021-04-04,"sch! halo teman teman semua, bisa minta waktunya sebentar buat bantu isi kusionerku tentang penelitian pengaruh pembelajaran daring bagi siswa? butuh 100 responden. perlu buat besok banget huhu, jika berkenan tolong rep ya nanti aku dm linknya. terimakasih semua",0
NULL,2021-04-04,"Pendidik perlu ubah metode penilaian pada pembelajaran daring https://t.co/TPpyNq2UpO",1
NULL,2021-04-04,"Gampang banget ya bilang warga Indonesia belum teredukasi. Mungkin orang ini ga tau gimana keadaan pembelajaran daring di daerah pinggiran dimana pembelajaran daring buat anak SD-SMA yg tidak efektif sama sekali. Banyak orang tua yang merasa anaknya  nganggur  setahun ga sekolah https://t.co/NsdQ2ciRDW",1
NULL,2021-04-04,"Keterlibatan orang tua merupakan salah satu refleksi penting dalam penyelenggaraan pembelajaran secara daring selama pandemi. #userstory https://t.co/7FkvK2IfCl",0
NULL,2021-04-04,"@daboyse erik beranggapan bahwa biaya TDL itu murah dan selalu available jika ingin digunakan, sama halnya ketika kebijakan Pembelajaran dari Jaringan atau Daring diputuskan, seorang Menteri tidak mengetahui bahwa hal Utama Daring itu Internet, Data dan Gadget #hening @asboedionoid",1
NULL,2021-04-04,"Penyandang Disabilitas Cerebral Palsy Merasa Sulit Mengikuti Pembelajaran Daring di Masa Pandemi https://t.co/1tLQrS5rtV",1
NULL,2021-04-04,"Sekreatif kreatif nya pembelajaran daring, medianya ya video aja 😃",0
NULL,2021-04-04,"Pembelajaran daring 1973: https://t.co/Jmv1WRhoZ2",0
NULL,2021-04-04,"Maaf Mas Menteri @NadiemMakarim setelah 1th KBM tdk optimal makanya terobosan utk meningkatkan KBM itu apa dlm situasi Pandemi begini.Fokus Fasilitas utk, Sekolah &amp; Guru apa?Siswa yg ga punya HP &amp; Kuota gmn?#KemunduranPendidikanhttps://t.co/YTqst31nLD#KemunduranPendidikan https://t.co/a1dQFXGWEu",1
NULL,2021-04-04,"Seandainya kedua Opsi (Tatap Muka atau Daring ) tidak diputuskan oleh Orang Tuanya karena adanya beberapa Alasan yang tidak memungkinkan dilakukan apakah kemudian pembelajaran juga dihentikan~Salah satu Kebijakan yang Oon setelah Kompor Listrik #Baiklah #hening @asboedionoid https://t.co/0d3a4WNLfq",1
NULL,2021-04-04,"Buat temen gw yg besok milih pembelajaran daring daripada tatap muka, aku tau tugas kalian belum selesai makanya gk mau masuk, cih",1
NULL,2021-04-03,"°ʚ 𝐏𝐫𝐨𝐠𝐫𝐞𝐬𝐬 𝐌𝐮𝐭𝐡𝐢𝐚 ɞ°📌 = nugas 📒 = bikin catetan 📽 = video pembelajaran📚 = latian soal 📖 = baca materi 📱 = daring",1
NULL,2021-04-03,"nongkrong bisa, ngemall bisa, masa pembelajaran daring wooPpss https://t.co/q7CDWETyhX",1
NULL,2021-04-03,"@firdzaradiany Keterpaksaan...krn tdk semua skolah dari sejak awal pandemi s.d skr siap materi pembelajaran daring, dan byk guru skolah gagap teknologi atau kesulitan menggunakannya akhirnya. Pemberian materi ke murid seadanya. Shg ortu hrs mencari materi sndiri diluaran. Disisi lain hrs bekrja",1
NULL,2021-04-03,"@an_aevii @txtfrombocil Ok lur, nunggu kampus pembelajaran tatap muka lg nih. Capek soalnya setaun kuliah daring hahaha",1
NULL,2021-04-03,"@rawpxct uninstall gara2 memorynya penuh sama apk buat pembelajaran daring ya",1
NULL,2021-04-03,"Desa Krandegan di Purworejo dan Desa Kemuning di Karanganyar Sukses Jadi Desa Cerdas lewat Inovasi Digitalisasi Layanan. Mulai dari Ojek Online hingga Pembelajaran Daring https://t.co/sMXhh9hIgo",0
NULL,2021-04-03,"Tingkatkan Kualitas Pembelajaran Daring, Mahasiswa Pascasarjana Undiksha Gelar Lokakarya Penggunaan Media Pembelajaran Interaktif dan Kreatif https://t.co/IAiNmGGs07 lewat @rri.co.id",0
NULL,2021-04-03,"@ariomalv @firdzaradiany Kontroversi ini akan trs ada, samalah spt PSBB atau drama paska vaksin. Kebijakan pembukaan sklh bs jadi pilihan yg lbh baik dlm skala besar jk panjang, tp tetap buka ruang fleksibilitas jk sklh blm siap. Tetap perkuat kapasitas mendukung pembelajaran daring atau blended learning",1
NULL,2021-04-03,"Selain gadget, peran orang tua sangat signifikan terhadap pembelajaran secara daring. Selain guru, orang tua diharapkan menjadi guru yang baik selama proses belajar daring berlangsung.Kegagalan murid dalam belajar, kegagalan orangtua juga. Ugh!https://t.co/8hon0eHQy8",1
NULL,2021-04-03,"Silahkan hubungi saya melalui DM Twitter apabila berminat belajar dengan saya💖.Jarak tidak menyulitkan pembelajaran, dapat belajar dan mengaji secara daring💖.Semoga berkah dan manfaat semua💖 https://t.co/rOEW7NwRKu",0
NULL,2021-04-03,"@tvOneNews @VIVAcoid Dimana hadirnya pemerintah dalam hal ini terutama kementerian pendidikan dan menkominfo? Pembelajaran daring seharusnya memperhatikan sinyal internet di masing masing daerah",1
NULL,2021-04-03,"day #2✨ 3 April 2021alhamdulillah, hari ini ngubek² kimia😭 nonton video pembelajaran, bikin catetan, terus ditambah daring😭 nanti malem engga belajar lagi, abis buka pengen rebahan😂sore moots🤍jangan lupa makan!! semoga dimasa depan bisa sukses bareng ya, aamiin💕 https://t.co/aDdG3lhiow",0
NULL,2021-04-03,"@dayatia Yg mengkhawatirkan dan susah dicegah itu kan penularan antar anak, terus kebawa ke orang tua nya, jadi deh klaster2 baru lagi. Nehi lah, tabah2in pembelajaran daring. Tentu saja ngga semua orang bisa, apalagi kalau di daerah di mana internet susah, orang tua mesti kerja pagi2..",1
NULL,2021-04-03,"@DraftAnakUnpad Gatauu, yg akusi di sleep + dicas terus, saking parnonya kalo lagi pembelajaran daring tbtb mati, jadi rusak deh, batrenya ga naik sama sekali",1
NULL,2021-04-03,"@helloog00dbye Terkait dengan pandemi covid-19 yang sudah berlangsung sejak tahun 2020 ini kan berdampak ke pendidikan ya, jadi mengharuskan satuan pendidikan agar melakukan kegiatan pembelajaran secara daring.  Menurut kamu bagaimana sih cara beradaptasi menghadapi situasi tersebut?",1
NULL,2021-04-03,"@mrshananto Pembelajaran tatap muka masih terbatas kok, orang tua yang tidak memberikan izin anak untuk ke sekolah masih boleh daring.",1
NULL,2021-04-03,"si bapak mentri malah bikin stetmen yg jau dari konstruktifff, nir-proteksi, rawan konflik; keputusan akhir pembelajaran tatap muka atau daring ada di ortu peserta didik. alias pendidikan anak u di masa pandemi ini ya masalah u bukan i meski i adala mentri pendidikan xixixi~",1
NULL,2021-04-03,"Sadar nggak sih.Selama pembelajaran daring,80% kita bersaing dengan google20% kita bersaing dengan teman",1
NULL,2021-04-03,"yang bisa dilakukan pemerintah cook islands:- mengubah kurikulum biar sesuai dengan pembelajaran daring, termasuk pemangkasan semester kuliah dll- meningkatkan kualitas tendik agar bisa melakukan pengajaran sesuai pola pengajaran daringyang dilakukan pemerintah cook islands: https://t.co/7YCkYkHjgk",1
NULL,2021-04-03,"[INFO AKADEMIK | Survey Satu Tahun Pembelajaran Daring] Hello Entelemi🤠Kemendikbud akan melakukan Survey Satu Tahun Pelaksanaan Pembelajaran Daring sebagai bahan kajian terhadap kebijakan pembelajaran daring.LINK SURVEY :https://t.co/UQoi0Lzm7J📅Deadline : 30 April 2021 https://t.co/28KeUcyU1f",0
NULL,2021-04-03,"@xdontdoxtension komitmen bagus nak, skrg kembali ke pembelajaran daring!! 😌",0
NULL,2021-04-03,"Menakar Kompleksitas Pembelajaran Daring Pendidikan Indonesia https://t.co/MLyH7bzKze",0
NULL,2021-04-03,"Seperangkat perilaku afektif tidak semuanya bisa didapatkan siswa ketika belajar dari rumah. Maka dari itulah sekarang pembelajaran tatap muka jadi idaman. #Headline https://t.co/QkAX0obRQc",0
NULL,2021-04-02,"Survey Satu Tahun Pelaksanaan Pembelajaran Daring Tahun 2021 (0230/E.E2/BS.01.01/2021) https://t.co/rLVfC76aXe https://t.co/gGvkYg7hY7",0
NULL,2021-04-02,"@txtdrpemerintah *sekolah tatap muka*Orang tua murid: sistem pembelajaran baru? Mendikbud: bukanOrang tua murid: evaluasi sekolah daring? Mendikbud: bukanOrang tua murid: sekolah tatap muka? Mendikbud: iyaa itu benerMurid: yah dibully lagi deh",1
NULL,2021-04-02,"Pembelajaran online/daring yg awalnya terlihat menyenangkan dan simple, namun lama kelamaan berubah menjadi membosankan dan kadang menjadi lebih ribet :(",1
NULL,2021-04-02,"@nminjukim pembelajaran jarak jauh GAJBSSJ, nama lain daring",1
NULL,2021-04-02,"Siapa bilang pembelajaran daring tidak ada positif dan progres nya? Sila dibacahttps://t.co/yabsDe2aUI",0
NULL,2021-04-02,"Mendikbud menyatakan sekolah tatap muka terbatas sudah boleh dilaksanakan yang dikombinasikan dengan pembelajaran jarak jauh, orang tua yang menentukan anaknya akan PJJ atau tetap daring. @jokowi @nadiemmakarim https://t.co/ICxebGT4QG",0
NULL,2021-04-02,"Ketua MKKS SMA Muhammadiyah Lampung Ruslani menyambut baik Surat Keputusan Bersama Menteri 4 Menteri tentang pelaksanaan pembelajaran di masa pandemi covid-19.#kbm #sekolah #sekolahtatapmuka #Online #sekolahonline #daring #MKKS #lampostcohttps://t.co/VdM0OpPawi",0
NULL,2021-04-02,"Kang Uu meminta, orang tua membatasi interaksi anak-anaknya dengan gawai, kecuali untuk pembelajaran daring itu pun perlu diawasi ketat 🙏#JabarKita #JabarJuaraLahirBatin#AdaptasiKebiasaanBaruDok Humas Jabar @jibagus08Video Humas Jabar @egiargatia",0
NULL,2021-04-02,"@KompasTV Harusnya tatap muka sudah di mulai,karena anak2 didik butuh pembelajaran tatap muka bukannya daring 🙏🙏",1
NULL,2021-04-02,"Assalammualaikum  smg kalian selalu sehat semua y  ank2 ibu yg soleh dan solehah  utk kali ini yg mengikuti pembelajaran bahasa indonesia daring no absen 17 sampai 32 y .Baiklah materinya ttg surat pribadi dan surat dinas  bisa baca di LKS hal.35 sampai 38 https://t.co/EkK77UQtYk",0
NULL,2021-04-02,"ABK Kesulitan Akses Pembelajaran Daring: Butuh Perhatian Pemerintah https://t.co/ph1ncHthq3",1
NULL,2021-04-02,"Kemarin Pembelajaran Daring Dielu-elukan, Sekarang Pembelajaran Tatap Muka Jadi Idaman https://t.co/ZwnPNurHtz",0
NULL,2021-04-02,"“Kuota Internet gratis dari Kementerian Pendidikan dan Kebudayaan (Kemdikbud) menjadi salah satu bantuan pemerintah yang ditunggu masyarakat di tengah pembelajaran jarak jauh (PJJ) alias daring yang dilakoni para siswa dan mahasiswa.#PasukanSemut https://t.co/laSUHhv3vz",0
NULL,2021-04-02,"Kapolsek Juwiring Iptu Sumardi bersama anggota giat peninjauan dan pendamping pelaksanaan pembelajaran daring/online di Joglo Sindo Desa Pundungan dengan tetap menerapkan Prokes 5M.#BersamaCegahCorona https://t.co/iyPBSRoJVf",0
NULL,2021-04-02,"@weirdfii @kikipaww @collapie @schfess Wah semangat yaa, aku pas pembelajaran daring udah lulus🥲 it might be hard tp semoga nilainya tetep stabil!!",0
NULL,2021-04-02,"Menteri Nadiem: Keputusan Akhir Pembelajaran Tatap Muka atau Daring Ada di Orang Tua Peserta Didik https://t.co/qUSEQxAFDB https://t.co/UayZ9OLxs5#BeritaSonora via @KompasTV",0
NULL,2021-04-01,"Pelatihan dilakukan daring melalui pembelajaran asynchronous. https://t.co/vywlqfSv28",0
NULL,2021-04-01,"@blogdokter Dr sini kita belajar menghargai guru, saya yakin pembelajaran daring ini tidak akan bikin ortu stress kalo pelaksanaannya tepat, tp nyatanya pembelajaran skr kebanyakan guru kasi tugas aja tanpa disertai video penjelasan materinya, jd ortu juga stress belajar plus bekerja.",0
NULL,2021-04-01,"@ayahkuw Serius, cuma di semester akhir baru butuh laptop sebenernya. Tapi karena sekarang pembelajaran daring ya butuh laptop juga jadinya.",1
NULL,2021-04-01,"[ PENDAFTARAN AGTV 2021 ]Hallo Pejuang PJJ!Bagi kalian yang mempunyai adik/saudara/keponakan/teman yang duduk di kelas 3 - 6 Sekolah Dasar dan merasa kurang dengan pembelajaran daring dari sekolah❓ https://t.co/0gQqA0mx0N",0
